,village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
85,1,350,107802,1078,2,2,Spouse of Head of Household,42,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,30.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
86,1,351,107803,1078,3,2,Other,25,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,FACTORY LABOUR,PRIVATE BUSINESS,No,,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
87,1,353,107805,1078,5,1,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,No,Yes,YELLOW
88,1,354,107901,1079,1,1,Head of Household,40,HINDUISM,OBC,THIGALA,KANNADA,No,No,No,No,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,GREEN
89,1,362,108101,1081,1,1,Head of Household,50,HINDUISM,OBC,ACHARI,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Missing,Yes,GREEN
90,1,363,108102,1081,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VISWAKARMA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
91,1,365,108104,1081,4,2,Other,18,HINDUISM,GENERAL,VISHAWAKARMA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,TUMKUR,18.0,,,Yes,Yes,1093.0,2.0,data has been removed for publication,No,,,,,,,No,,No,,No,Yes,GREEN
92,1,371,108301,1083,1,1,Head of Household,60,HINDUISM,GENERAL,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,30.0,,WORK,Yes,Yes,1173.0,1.0,data has been removed for publication,Yes,5.0,HOURS PER DAY,AGRICULTURE,OWN,No,,No,,Yes,1.0,No,Yes,YELLOW
93,1,372,108302,1083,2,2,Spouse of Head of Household,55,HINDUISM,GENERAL,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,35.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,Yes,YELLOW
94,1,374,108304,1083,4,2,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,AGRICULTURE,OTHERS,No,,No,,No,,Yes,Yes,GREEN
95,1,392,108801,1088,1,1,Head of Household,60,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
96,1,393,108802,1088,2,2,Spouse of Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,30.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
97,1,394,108803,1088,3,1,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,10.0,DAYS PER WEEK,AGRICULTURE,OTHERS,No,,No,,No,,Yes,Yes,GREEN
98,1,395,108804,1088,4,2,Other,25,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE,1.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE,OWN LAND,No,,No,,No,,Yes,Yes,-999
99,1,397,108901,1089,1,1,Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,No,
100,1,398,108902,1089,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,11.0,,MARRIAGE,,,,,,Yes,6.0,HOURS PER DAY,AGRICULTURE,OWN LAND,No,,No,,No,,Yes,Yes,
101,1,401,108905,1089,5,1,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,No,No,No,Yes,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,7.0,HOURS PER DAY,AGRICULTURIST,LAND LORD,No,,No,,No,,Yes,Yes,BLUE
102,1,402,108906,1089,6,2,Other,26,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,10.0,,MARRIAGE,,,,,,Yes,4.0,HOURS PER DAY,AGRICULTURE FARMER,OWN LAND,No,,Yes,1.0,No,,Yes,No,
103,1,410,109201,1092,1,1,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,AGRICULTURE COOLIE LABOUR,OTHERS LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
104,1,411,109202,1092,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,18.0,,MARRIAGE,,,,,,Yes,6.0,HOURS PER DAY,COOLIE AGRICULTURE LABOUR,OTHERS LAND LORDS,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
105,1,420,109401,1094,1,1,Head of Household,37,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,9.0,HOURS PER DAY,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,Yes,YELLOW
106,1,421,109402,1094,2,2,Spouse of Head of Household,32,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,15.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,COOLI AGRICULTURE LABOUR,OTHERS LAND LORD,No,,Yes,1.0,Refuse to say,,Yes,Yes,GREEN
107,1,425,109501,1095,1,1,Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,No,
108,1,426,109502,1095,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,GARMENTS FACTORY WORKER,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,No,
109,1,429,109505,1095,5,1,Other,70,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
110,1,430,109506,1095,6,2,Other,50,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,35.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
111,1,436,109701,1097,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,OTHERS,No,,No,,No,,Yes,Yes,GREEN
112,1,437,109702,1097,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,18.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,COWSHERD BREEDING,OWN,No,,No,,Yes,1.0,Yes,Yes,GREEN
113,1,444,109901,1099,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST FARMER,OWN LAND,No,,No,,Yes,1.0,Yes,Yes,GREEN
114,1,445,109902,1099,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,28.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,GREEN
115,1,466,110301,1103,1,1,Head of Household,50,HINDUISM,OBC,THIGALARU,KANNADA,No,No,No,No,No,No,No,,1ST STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,Yes,YELLOW
116,1,467,110302,1103,2,2,Head of Household,40,HINDUISM,OBC,THIGALARU,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,40.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
117,1,477,110501,1105,1,1,Head of Household,38,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,No,
118,1,478,110502,1105,2,2,Spouse of Head of Household,32,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,,data has been removed for publication,BANGALORE RURAL,17.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
119,1,481,110601,1106,1,1,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,Yes,GREEN
120,1,482,110602,1106,2,2,Spouse of Head of Household,38,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,3.0,,MARRIAGE,,,,,,Yes,8.0,HOURS PER DAY,AGRICULTURE,OWN,No,,Yes,1.0,No,,No,No,
121,1,514,111201,1112,1,2,Head of Household,60,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,32.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
122,1,516,111203,1112,3,2,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,COW BREEDING,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
123,1,517,111204,1112,4,2,Other,19,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
124,1,518,111205,1112,5,1,Other,24,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,1.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,COOLIE,OTHERS LAND OWNERS,Yes,0.0,No,,No,,No,Yes,YELLOW
125,1,527,111501,1115,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
126,1,528,111502,1115,2,2,Spouse of Head of Household,48,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,30.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
127,1,543,111901,1119,1,1,Head of Household,57,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AURVEDIC BONE SPECIALIST,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,BLUE
128,1,544,111902,1119,2,2,Other,50,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,30.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
129,1,545,111903,1119,3,1,Head of Household,31,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,BLUE
130,1,546,111904,1119,4,2,Other,26,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,No,No,No,Yes,,DEGREE OR ABOVE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,5.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
131,1,560,112201,1122,1,1,Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,Yes,BLUE
132,1,561,112202,1122,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,14.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,Yes,BLUE
133,1,572,112601,1126,1,1,Head of Household,47,HINDUISM,OBC,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,BPL
134,1,574,112603,1126,3,2,Other,25,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,No,,Yes,Yes,GREEN
135,1,575,112604,1126,4,2,Other,22,HINDUISM,OBC,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
136,1,576,112605,1126,5,1,Other,32,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,TUMKUR,4.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
137,1,581,112801,1128,1,1,Head of Household,35,HINDUISM,OBC,VISHWAKARMA,KANNADA,No,No,No,No,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE COOLIE,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
138,1,582,112802,1128,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VISHWAKARMA,KANNADA,No,No,No,No,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
139,1,602,113301,1133,1,1,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,COOLIE,OTHERS LAND OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
140,1,603,113302,1133,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,COOLIE,OTHERS LAND OWNER,No,,No,,No,,Yes,Yes,YELLOW
141,1,605,113401,1134,1,2,Head of Household,60,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Do not know,,Yes,Yes,BLUE
142,1,611,113601,1136,1,1,Head of Household,30,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
143,1,612,113602,1136,2,2,Spouse of Head of Household,25,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,10.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,Yes,BLUE
144,1,622,113901,1139,1,1,Spouse of Head of Household,45,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,COOLIE,OTHERS LAND OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
145,1,623,113902,1139,2,2,Spouse of Head of Household,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,TUMKUR,20.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,COOLIE,OTHERS LAND OWNER,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
146,1,628,114001,1140,1,1,Head of Household,48,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,BUSINESS,PRIVATE BUSINESS,No,,No,,Yes,2.0,Yes,Yes,YELLOW
147,1,629,114002,1140,2,2,Spouse of Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,26.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,BUSINESS,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
148,1,642,114301,1143,1,2,Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,37.0,,MARRIAGE,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE COOLIE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,BLUE
149,1,643,114302,1143,2,1,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,BLUE
150,1,644,114303,1143,3,2,Other,20,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,5TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,5.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURAL LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,GREEN
151,1,654,114601,1146,1,1,Head of Household,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
152,1,655,114602,1146,2,2,Spouse of Head of Household,35,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,18.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE COOLIE,LAND LORDS,No,,No,,No,,Yes,Yes,GREEN
153,1,660,114701,1147,1,1,Head of Household,70,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
154,1,661,114702,1147,2,2,Spouse of Head of Household,60,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
155,1,662,114703,1147,3,2,Other,19,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE LABOUR,ON OTHER LAND,No,,No,,No,,Yes,Yes,GREEN
156,1,663,114801,1148,1,1,Head of Household,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,BLUE
157,1,664,114802,1148,2,2,Spouse of Head of Household,35,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,2ND STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,22.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,COOLIE,OTHERS LAND,No,,Yes,1.0,Yes,3.0,Yes,Yes,YELLOW
158,1,676,115201,1152,1,1,Head of Household,50,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,CONSTRUCTION LABOUR,CONTRACTOR,No,,No,,No,,Yes,Yes,GREEN
159,1,677,115202,1152,2,2,Spouse of Head of Household,42,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,IN LAND LORD,No,,No,,No,,Yes,Yes,GREEN
160,1,687,115501,1155,1,1,Head of Household,80,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
161,1,688,115502,1155,2,2,Spouse of Head of Household,70,HINDUISM,SCHEDULED TRIBE,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,40.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
162,1,689,115503,1155,3,1,Other,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,No,,Yes,Yes,GREEN
163,1,690,115504,1155,4,2,Other,38,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,22.0,,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
164,1,693,115601,1156,1,1,Head of Household,72,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
165,1,701,115801,1158,1,1,Head of Household,80,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,RED
166,1,702,115802,1158,2,1,Other,44,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,MILK DAIRY,OWNER,No,,No,,Yes,1.0,Yes,Yes,RED
167,1,703,115803,1158,3,2,Other,35,HINDUISM,OBC,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,0.0,13.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
168,1,707,115807,1158,7,1,Other,43,HINDUISM,OBC,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,,18.0,WORK,No,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
169,1,708,115808,1158,8,2,Other,35,HINDUISM,OBC,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,LAND OWNER,No,,No,,No,,Yes,Yes,RED
170,1,709,115809,1158,9,2,Other,18,HINDUISM,OBC,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,RED
171,1,730,116201,1162,1,2,Head of Household,65,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,50.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,RED
